"rt","resp","cor","evidence2","rt2","cj","RTconf","difflevel","manip","sub","switch","trial","condition","fb","evidence","withinphasetrial","phase_block"
0.509,1,1,-0.0177914822448864,0.938,0.467893280703758,0.429,"medium","alpha",1,0,183,"minus",0.458761463678132,-0.0177914822448864,183,"30"
0.677,1,1,-0.02832992308774,0.954,0.428047028630906,0.277,"hard","alpha",1,0,184,"minus",0.435107423193499,-0.02832992308774,184,"30"
0.647,1,1,0.0103307271458598,1.449,0.561408210027665,0.801999999999995,"medium","alpha",1,0,185,"minus",0.519300203144159,0.0103307271458598,185,"30"
0.679,-1,0,-0.00610719873647972,1.63599999999997,0.509439491815878,0.956999999999975,"medium","alpha",1,0,186,"minus",0.510741495944699,-0.00610719873647972,186,"31"
0.597,-1,0,0.038023441749964,1.01,0.669695573484884,0.413,"medium","alpha",1,0,187,"minus",0.415685363609347,0.038023441749964,187,"31"
1.023,-1,0,0.14015270648102,1.68999999999997,0.847487718468163,0.666999999999968,"hard","alpha",1,0,188,"minus",0.274823679921406,0.14015270648102,188,"31"
0.557,1,1,0.0413899538003484,0.972,0.673857471296474,0.415,"medium","alpha",1,0,189,"minus",0.593350804145858,0.0413899538003484,189,"31"
0.534,1,1,0.0688653583615539,0.917,0.763747240933249,0.383,"medium","alpha",1,0,190,"minus",0.6563851871244,0.0688653583615539,190,"31"
0.461,1,1,0.0965310406245321,0.843,0.841576950215209,0.382,"easy","alpha",1,0,191,"minus",0.720354798157145,0.0965310406245321,191,"31"
0.929,1,1,0.0562221045627198,1.181,0.700402943631132,0.252,"easy","alpha",1,0,192,"minus",0.61434430977388,0.0562221045627198,192,"32"
0.475,-1,0,-0.0358616002663617,0.733,0.368040605406289,0.258,"easy","alpha",1,0,193,"minus",0.59314428236308,-0.0358616002663617,193,"32"
0.804,1,1,-0.109552147677158,1.54999999999998,0.222481817921663,0.745999999999984,"hard","alpha",1,0,194,"minus",0.311750749099027,-0.109552147677158,194,"32"
0.836,-1,0,-0.0645689610359996,1.48199999999999,0.327108932170025,0.645999999999991,"medium","alpha",1,0,195,"minus",0.617122911388499,-0.0645689610359996,195,"32"
0.632,1,1,0.0321473806402857,0.903,0.650099151242494,0.271,"easy","alpha",1,0,196,"minus",0.575534420275983,0.0321473806402857,196,"32"
0.794,1,1,0.0711634039098538,1.047,0.758358667463128,0.253,"easy","alpha",1,0,197,"minus",0.651565389093354,0.0711634039098538,197,"32"
0.795,1,1,0.157417309981742,1.287,0.897271273673338,0.492,"easy","alpha",1,0,198,"minus",0.777097617731012,0.157417309981742,198,"33"
0.459,1,1,0.0946829453334726,0.997,0.819584386005171,0.538,"medium","alpha",1,0,199,"minus",0.701284770850643,0.0946829453334726,199,"33"
0.681,-1,0,0.0377327038380679,1.177,0.645690100450373,0.496,"hard","alpha",1,0,200,"minus",0.422378066518179,0.0377327038380679,200,"33"
0.821,-1,0,-0.0438422813336811,1.43,0.380247858750371,0.608999999999997,"hard","alpha",1,0,201,"minus",0.58175053557927,-0.0438422813336811,201,"33"
0.733,1,1,0.132864088400345,1.006,0.888077463977036,0.273,"easy","alpha",1,0,202,"minus",0.767134230543707,0.132864088400345,202,"33"
0.707,1,1,0.00240372444767878,1.311,0.524978287444016,0.604000000000001,"hard","alpha",1,0,203,"minus",0.504723362498,0.00240372444767878,203,"33"
0.605,-1,0,-0.0341908171213811,0.919,0.388340213208075,0.314,"hard","alpha",1,0,204,"minus",0.579565570079013,-0.0341908171213811,204,"34"
0.764,1,1,0.0871296781792298,1.49299999999999,0.757786962454556,0.72899999999999,"medium","alpha",1,0,205,"minus",0.655152743808599,0.0871296781792298,205,"34"
0.47,1,1,0.105233152594895,0.807,0.863816740370781,0.337,"hard","alpha",1,0,206,"minus",0.741595773324154,0.105233152594895,206,"34"
0.475,1,1,0.117975265177506,1.087,0.854397019388382,0.612000000000001,"easy","alpha",1,0,207,"minus",0.734660049782026,0.117975265177506,207,"34"
1.70599999999997,-1,0,0.0233281818799999,1.99199999999994,0.573688403663635,0.285999999999969,"medium","alpha",1,0,208,"minus",0.462879157661077,0.0233281818799999,208,"34"
0.515,1,1,0.119205032122117,0.944,0.870426299626181,0.429,"easy","alpha",1,0,209,"minus",0.751046734752001,0.119205032122117,209,"34"
0.527,-1,0,0.0184028793349922,1.106,0.578439605466714,0.579,"easy","alpha",1,0,210,"minus",0.460709059045376,0.0184028793349922,210,"35"
0.555,-1,0,-0.0469158915817772,0.975,0.340420289319644,0.42,"medium","alpha",1,0,211,"minus",0.605305189148669,-0.0469158915817772,211,"35"
0.458,-1,0,-0.086196279905897,1.273,0.251730236069991,0.815000000000001,"hard","alpha",1,0,212,"minus",0.665425510730977,-0.086196279905897,212,"35"
0.481,-1,0,-0.0731393389458464,0.932,0.259692848364134,0.451,"hard","alpha",1,0,213,"minus",0.664149515224637,-0.0731393389458464,213,"35"
0.626,-1,0,0.00578879369752776,2.05599999999993,0.533507445237488,1.42999999999993,"easy","alpha",1,0,214,"minus",0.490917399677302,0.00578879369752776,214,"35"
0.483,1,1,0.0414505084758219,0.765,0.696087195480622,0.282,"medium","alpha",1,0,215,"minus",0.605042233887616,0.0414505084758219,215,"35"
0.962,1,1,0.0388381116838687,1.25,0.647818832334689,0.288,"medium","alpha",1,0,216,"minus",0.577529406359553,0.0388381116838687,216,"36"
0.551,-1,0,0.0123033399459682,0.922,0.572303306977443,0.371,"medium","alpha",1,0,217,"minus",0.471202365286715,0.0123033399459682,217,"36"
0.681,-1,0,-0.159136745011725,1.34,0.120870737943656,0.659,"hard","alpha",1,0,218,"minus",0.775085718226154,-0.159136745011725,218,"36"
0.667,-1,0,-0.169670432419403,1.04,0.0852773565269716,0.373,"hard","alpha",1,0,219,"minus",0.81718230068587,-0.169670432419403,219,"36"
0.734,1,1,0.0745949526354975,1.135,0.768991859806702,0.401,"hard","alpha",1,0,220,"minus",0.652526160472887,0.0745949526354975,220,"36"
0.663,-1,0,0.00504689699531411,1.146,0.553969515504544,0.483,"hard","alpha",1,0,221,"minus",0.489394098062916,0.00504689699531411,221,"36"
0.667,-1,0,-0.0772903604808115,0.979,0.265586470616642,0.312,"hard","alpha",1,0,222,"minus",0.668859370259677,-0.0772903604808115,222,"37"
0.484,1,1,0.0957620002874085,1.349,0.799905661508087,0.865000000000001,"hard","alpha",1,0,223,"minus",0.677442092030446,0.0957620002874085,223,"37"
0.517,-1,0,0.0485239060703862,1.204,0.69317436959526,0.687,"hard","alpha",1,0,224,"minus",0.401792924419203,0.0485239060703862,224,"37"
0.619,-1,0,-0.0695069203853835,0.891,0.280012133502325,0.272,"medium","alpha",1,0,225,"minus",0.659870856336581,-0.0695069203853835,225,"37"
0.555,1,1,0.0791393522478425,0.898,0.807162780682991,0.343,"hard","alpha",1,0,226,"minus",0.679530111603795,0.0791393522478425,226,"37"
1.217,1,1,0.0707332542414587,1.64999999999997,0.721756490278792,0.432999999999973,"hard","alpha",1,0,227,"minus",0.621422494019186,0.0707332542414587,227,"37"
0.871,1,1,0.105547528430236,1.161,0.834202854900503,0.29,"easy","alpha",1,0,228,"minus",0.707154097657108,0.105547528430236,228,"38"
0.67,1,1,-0.0082728441134929,1.027,0.506666442299381,0.357,"hard","alpha",1,0,229,"minus",0.481640758696376,-0.0082728441134929,229,"38"
0.783,1,1,0.0863966746782361,1.215,0.787791426895309,0.432,"medium","alpha",1,0,230,"minus",0.669389020685252,0.0863966746782361,230,"38"
0.674,1,1,0.0939554322956377,1.228,0.802407428515679,0.554,"easy","alpha",1,0,231,"minus",0.682019539451123,0.0939554322956377,231,"38"
0.619,-1,0,-0.0219840998809503,1.054,0.453271599364095,0.435,"medium","alpha",1,0,232,"minus",0.548031655480458,-0.0219840998809503,232,"38"
0.796,1,1,0.0322666178813422,1.086,0.645840255927616,0.29,"hard","alpha",1,0,233,"minus",0.569218368448071,0.0322666178813422,233,"38"
0.675,1,1,0.0673075331412617,1.055,0.753522672196266,0.38,"easy","alpha",1,0,234,"minus",0.643310881073585,0.0673075331412617,234,"39"
0.556,1,1,0.157917561138673,1.07,0.918202390191201,0.514,"easy","alpha",1,0,235,"minus",0.798021711753229,0.157917561138673,235,"39"
0.724,-1,0,-0.0654619609475828,0.973,0.295833587987441,0.249,"medium","alpha",1,0,236,"minus",0.645032159531272,-0.0654619609475828,236,"39"
1.419,1,1,0.143475892336147,2.3459999999999,0.817426414550823,0.926999999999898,"medium","alpha",1,0,237,"minus",0.699108491384511,0.143475892336147,237,"39"
1.32,-1,0,0.0031380118651243,1.69699999999997,0.535174456759549,0.376999999999967,"hard","alpha",1,0,238,"minus",0.494580267036727,0.0031380118651243,238,"39"
0.665,-1,0,-0.0415204564718596,1.137,0.387407309357796,0.472,"medium","alpha",1,0,239,"minus",0.586725998481821,-0.0415204564718596,239,"39"
0.995,1,1,0.105248461663588,1.243,0.824281475969941,0.248,"easy","alpha",1,0,240,"minus",0.700485874466588,0.105248461663588,240,"40"
0.519,-1,0,0.00237200353834642,0.767,0.549376200195509,0.248,"hard","alpha",1,0,241,"minus",0.493906373456012,0.00237200353834642,241,"40"
0.716,1,1,-0.0461279887287975,1.114,0.371143986296611,0.398,"medium","alpha",1,0,242,"minus",0.402914749575304,-0.0461279887287975,242,"40"
0.836,1,1,0.0649368066166263,1.141,0.73887581092054,0.305,"hard","alpha",1,0,243,"minus",0.633468941674591,0.0649368066166263,243,"40"
0.534,1,1,0.118523811582047,0.899,0.882239180199569,0.365,"easy","alpha",1,0,244,"minus",0.754921378075228,0.118523811582047,244,"40"
0.561,1,1,0.01675788430622,0.947,0.595587894396919,0.386,"medium","alpha",1,0,245,"minus",0.538668411798579,0.01675788430622,245,"40"
0.457,-1,0,-0.0542786737895065,0.851,0.320876329582473,0.394,"easy","alpha",1,0,246,"minus",0.629377420444378,-0.0542786737895065,246,"41"
0.48,1,1,0.0216387534587749,0.803,0.626093932605226,0.323,"easy","alpha",1,0,247,"minus",0.554118982358853,0.0216387534587749,247,"41"
0.781,-1,0,0.0962064885337952,1.319,0.797890710367855,0.538,"easy","alpha",1,0,248,"minus",0.31996867302826,0.0962064885337952,248,"41"
0.498,1,1,0.0296504154309566,0.96,0.637493560369671,0.462,"medium","alpha",1,0,249,"minus",0.567670971814703,0.0296504154309566,249,"41"
0.433,1,1,-0.0689512543309697,1.058,0.288321437191255,0.625,"easy","alpha",1,0,250,"minus",0.353587015229299,-0.0689512543309697,250,"41"
0.525,1,1,0.136564614108352,0.989,0.897396338562235,0.464,"easy","alpha",1,0,251,"minus",0.774848063076636,0.136564614108352,251,"41"
0.549,-1,0,-0.00404987817519082,0.979,0.510442652693212,0.43,"hard","alpha",1,0,252,"minus",0.509208349739088,-0.00404987817519082,252,"42"
0.507,-1,0,-0.0409125596549861,0.771,0.358307157206704,0.264,"hard","alpha",1,0,253,"minus",0.603325968866247,-0.0409125596549861,253,"42"
0.998,-1,0,-0.158517813254646,1.50299999999999,0.136235095880104,0.504999999999989,"easy","alpha",1,0,254,"minus",0.762003699771056,-0.158517813254646,254,"42"
0.739,-1,0,0.0126555604390405,1.196,0.576652624115842,0.457,"easy","alpha",1,0,255,"minus",0.473986177411336,0.0126555604390405,255,"42"
0.434,1,1,0.17799172557501,1.318,0.920558336367766,0.884000000000001,"easy","alpha",1,0,256,"minus",0.801444871453421,0.17799172557501,256,"42"
0.474,-1,0,-0.0935157170412894,0.776,0.191926930802257,0.302,"hard","alpha",1,0,257,"minus",0.722203492643884,-0.0935157170412894,257,"42"
0.832,-1,0,-0.0247389983199242,1.147,0.451181382778075,0.315,"hard","alpha",1,0,258,"minus",0.551787003730737,-0.0247389983199242,258,"43"
0.532,1,1,0.0896120826729258,0.82,0.841342910639325,0.288,"medium","alpha",1,0,259,"minus",0.709021090291776,0.0896120826729258,259,"43"
0.818,1,1,0.185678328778871,1.274,0.931469443859445,0.456,"easy","alpha",1,0,260,"minus",0.814652670972108,0.185678328778871,260,"43"
0.62,-1,0,-0.00951813771319584,1.15,0.502614211549174,0.53,"easy","alpha",1,0,261,"minus",0.519959646454992,-0.00951813771319584,261,"43"
0.895,1,1,0.206063422587815,1.47899999999999,0.935170131398099,0.583999999999992,"easy","alpha",1,0,262,"minus",0.821267401328733,0.206063422587815,262,"43"
0.69,-1,0,-0.0485850667482286,1.131,0.366899995945834,0.441000000000001,"hard","alpha",1,0,263,"minus",0.601366272361508,-0.0485850667482286,263,"43"
0.541,-1,0,-0.113623138002298,0.792,0.150006246445353,0.251,"hard","alpha",1,0,264,"minus",0.759339784385494,-0.113623138002298,264,"44"
0.517,-1,0,-0.00697010815437039,0.947,0.521792636871024,0.43,"medium","alpha",1,0,265,"minus",0.516109957745927,-0.00697010815437039,265,"44"
0.599,-1,0,-0.0670841512047645,0.898,0.296866099931395,0.299,"hard","alpha",1,0,266,"minus",0.65410234656721,-0.0670841512047645,266,"44"
0.671,-1,0,-0.112156948687739,0.96,0.181496015755679,0.289,"medium","alpha",1,0,267,"minus",0.7369589313487,-0.112156948687739,267,"44"
0.44,1,1,0.109015005125456,0.75,0.896454226686842,0.31,"easy","alpha",1,0,268,"minus",0.756375458130451,0.109015005125456,268,"44"
0.483,-1,0,-0.048383869845539,1.005,0.378245502149764,0.522,"hard","alpha",1,0,269,"minus",0.606916245599263,-0.048383869845539,269,"44"
0.583,-1,0,0.000739640395914632,1.429,0.552105604731152,0.845999999999997,"medium","alpha",1,0,270,"minus",0.49860785528095,0.000739640395914632,270,"45"
0.509,1,1,0.081176684345416,0.973,0.813622161769066,0.464,"easy","alpha",1,0,271,"minus",0.677138774507672,0.081176684345416,271,"45"
0.71,1,1,0.148860084266565,1.053,0.916781454821279,0.343,"easy","alpha",1,0,272,"minus",0.7867731113075,0.148860084266565,272,"45"
1.094,1,1,0.0228897335828326,1.59199999999998,0.610306925970326,0.497999999999979,"hard","alpha",1,0,273,"minus",0.540727437678678,0.0228897335828326,273,"45"
0.457,1,1,0.0341250076755761,0.807,0.692819368273692,0.35,"hard","alpha",1,0,274,"minus",0.584647529075247,0.0341250076755761,274,"45"
0.602,1,1,-0.029252409321959,1.223,0.449278583134456,0.621000000000001,"medium","alpha",1,0,275,"minus",0.440764121244329,-0.029252409321959,275,"45"
0.669,-1,0,0.207731486651661,1.94199999999994,0.915982417679332,1.27299999999994,"medium","alpha",1,0,276,"minus",0.207249062931585,0.207731486651661,276,"46"
0.671,1,1,-0.0171150794371103,1.163,0.480221114673184,0.492,"hard","alpha",1,0,277,"minus",0.464352240438109,-0.0171150794371103,277,"46"
0.528,1,1,0.0820453361879755,1.041,0.797920334431821,0.513,"easy","alpha",1,0,278,"minus",0.67342506727975,0.0820453361879755,278,"46"
0.769,1,1,0.0761526242789136,1.359,0.754129717605824,0.590000000000001,"medium","alpha",1,0,279,"minus",0.64288707829974,0.0761526242789136,279,"46"
0.96,1,1,0.0393187648120697,1.273,0.659930177721597,0.313,"easy","alpha",1,0,280,"minus",0.577772617409254,0.0393187648120697,280,"46"
0.816,-1,0,-0.0925492299898478,1.257,0.249559234379341,0.441,"medium","alpha",1,0,281,"minus",0.677635507966719,-0.0925492299898478,281,"46"
0.48,1,1,0.107710403790496,0.77,0.885177631708345,0.29,"medium","alpha",1,0,282,"minus",0.751143334226391,0.107710403790496,282,"47"
0.492,-1,0,-0.0829334166790256,1.075,0.26199955456356,0.583000000000001,"easy","alpha",1,0,283,"minus",0.672582674962022,-0.0829334166790256,283,"47"
0.814,1,1,0.0124620543772772,1.091,0.589521879880116,0.277,"medium","alpha",1,0,284,"minus",0.526818889087917,0.0124620543772772,284,"47"
0.632,-1,0,-0.0413252007405443,1.237,0.404117378014144,0.605,"hard","alpha",1,0,285,"minus",0.582830440451546,-0.0413252007405443,285,"47"
0.528,1,1,0.168647040996484,0.903,0.946334812137531,0.375,"hard","alpha",1,0,286,"minus",0.831634743706769,0.168647040996484,286,"47"
1.134,-1,0,-0.018739623520097,1.50799999999999,0.481829131871202,0.373999999999988,"medium","alpha",1,0,287,"minus",0.534281463769518,-0.018739623520097,287,"47"
0.577,1,1,0.0120674534621729,0.846,0.600724535893304,0.269,"hard","alpha",1,0,288,"minus",0.529485345185561,0.0120674534621729,288,"48"
0.484,-1,0,0.000843624058800759,1.07,0.549130921923716,0.586,"easy","alpha",1,0,289,"minus",0.498165001951764,0.000843624058800759,289,"48"
0.562,1,1,0.0234853384403628,1.73899999999996,0.601143518438372,1.17699999999996,"medium","alpha",1,0,290,"minus",0.53998525900722,0.0234853384403628,290,"48"
0.543,-1,0,-0.0531886810497089,0.921,0.345613102783859,0.378,"easy","alpha",1,0,291,"minus",0.622178125760042,-0.0531886810497089,291,"48"
0.595,-1,0,0.0896294734459671,1.311,0.793763796872757,0.716000000000001,"easy","alpha",1,0,292,"minus",0.330811916668562,0.0896294734459671,292,"48"
0.725,1,1,0.12961552645499,1.08,0.884753500745052,0.355,"hard","alpha",1,0,293,"minus",0.754451810890227,0.12961552645499,293,"48"
0.641,1,1,-0.0679515641091498,1.041,0.302587704792386,0.4,"hard","alpha",1,0,294,"minus",0.354481678082485,-0.0679515641091498,294,"49"
0.814,-1,0,-0.0797084720471707,1.451,0.299120259239229,0.636999999999995,"easy","alpha",1,0,295,"minus",0.644635535245027,-0.0797084720471707,295,"49"
0.677,1,1,-0.00830702681974756,1.026,0.515864287385272,0.349,"easy","alpha",1,0,296,"minus",0.481555994948529,-0.00830702681974756,296,"49"
0.522,1,1,0.0787234236147997,1.127,0.783917728537006,0.605000000000001,"easy","alpha",1,0,297,"minus",0.660919490031953,0.0787234236147997,297,"49"
0.572,1,1,0.13112446479867,0.829,0.913634079267855,0.257,"medium","alpha",1,0,298,"minus",0.785181835701625,0.13112446479867,298,"49"
1.122,1,1,0.0923486577072468,1.53599999999999,0.778797584472036,0.413999999999985,"easy","alpha",1,0,299,"minus",0.661641826367695,0.0923486577072468,299,"49"
0.597,1,1,0.0902948707320622,1.253,0.795798086168099,0.656,"hard","alpha",1,0,300,"minus",0.673923838419012,0.0902948707320622,300,"50"
0.489,1,1,0.110037633209341,0.798,0.883783774456782,0.309,"medium","alpha",1,0,301,"minus",0.751870258605072,0.110037633209341,301,"50"
0.45,1,1,0.0370035510062737,0.818,0.686895373708638,0.368,"easy","alpha",1,0,302,"minus",0.591028640369747,0.0370035510062737,302,"50"
0.456,-1,0,-0.0558520253381149,0.73,0.309197781850742,0.274,"hard","alpha",1,0,303,"minus",0.642980646006706,-0.0558520253381149,303,"50"
0.876,-1,0,0.132997723877455,1.71499999999997,0.838946422747698,0.838999999999966,"easy","alpha",1,0,304,"minus",0.286178918569836,0.132997723877455,304,"50"
0.62,1,1,0.0453203474553696,0.909,0.701479862753483,0.289,"easy","alpha",1,0,305,"minus",0.60535070803424,0.0453203474553696,305,"50"
0.578,1,1,0.0645372972330255,0.996,0.750319783921038,0.418,"hard","alpha",1,0,306,"minus",0.641526998349206,0.0645372972330255,306,"51"
1.107,-1,0,0.0722407452658825,1.413,0.734277635515974,0.305999999999999,"hard","alpha",1,0,307,"minus",0.366571010474358,0.0722407452658825,307,"51"
0.907,1,1,0.060110119438,1.57899999999998,0.690138330955564,0.671999999999981,"hard","alpha",1,0,308,"minus",0.605998857311508,0.060110119438,308,"51"
0.84,1,1,0.0120246074707995,1.57999999999998,0.555505092045969,0.739999999999981,"medium","alpha",1,0,309,"minus",0.521510740234891,0.0120246074707995,309,"51"
0.553,1,1,0.0819817242038897,1.098,0.780236797202057,0.545,"medium","alpha",1,0,310,"minus",0.669104087912795,0.0819817242038897,310,"51"
0.737,-1,0,0.0118388221275202,1.107,0.563770030488899,0.37,"medium","alpha",1,0,311,"minus",0.47470443932054,0.0118388221275202,311,"51"
0.886,1,1,0.0576459801433472,1.233,0.702178869100635,0.347,"medium","alpha",1,0,312,"minus",0.614727292826449,0.0576459801433472,312,"52"
0.456,-1,0,-0.015132444577895,1.255,0.467932380534163,0.799000000000001,"easy","alpha",1,0,313,"minus",0.530355234641732,-0.015132444577895,313,"52"
0.485,1,1,0.0664085044661498,0.874,0.760955937581051,0.389,"medium","alpha",1,0,314,"minus",0.654596307225751,0.0664085044661498,314,"52"
0.679,-1,0,-0.0551238388171975,1.253,0.339372957707564,0.574,"medium","alpha",1,0,315,"minus",0.609022463212418,-0.0551238388171975,315,"52"
0.504,1,1,0.0575314176884924,0.798,0.745160482703386,0.294,"easy","alpha",1,0,316,"minus",0.640979980891653,0.0575314176884924,316,"52"
0.545,1,1,0.083409187666564,0.805,0.816892869696081,0.26,"hard","alpha",1,0,317,"minus",0.697764052723297,0.083409187666564,317,"52"
0.438,-1,0,-0.173981329239888,0.781,0.0543254708451889,0.343,"easy","alpha",1,0,318,"minus",0.85468247001119,-0.173981329239888,318,"53"
0.739,1,1,0.189578292339981,1.068,0.946356690068273,0.329,"easy","alpha",1,0,319,"minus",0.839024300654782,0.189578292339981,319,"53"
0.634,1,1,0.0597684563094199,0.924,0.741639362583288,0.29,"easy","alpha",1,0,320,"minus",0.636359537787133,0.0597684563094199,320,"53"
0.801,1,1,0.0256964686678157,1.073,0.617791515244167,0.272,"easy","alpha",1,0,321,"minus",0.555584707826656,0.0256964686678157,321,"53"
